2025-06-23 14:26:32.856 UTC [42139] LOG:  received fast shutdown request
2025-07-19 08:27:15.423 UTC [302164] LOG:  aborting any active transactions
2025-07-19 08:27:15.426 UTC [302164] LOG:  background worker "logical replication launcher" (PID 302172) exited with exit code 1
2025-07-19 08:27:15.428 UTC [304081] FATAL:  terminating connection due to administrator command
2025-07-19 08:27:15.428 UTC [303747] FATAL:  terminating connection due to administrator command
2025-07-19 08:27:15.431 UTC [303753] FATAL:  terminating connection due to administrator command
2025-07-19 08:27:15.433 UTC [302167] LOG:  shutting down
2025-07-19 08:27:15.436 UTC [302167] LOG:  checkpoint starting: shutdown immediate
2025-07-19 08:27:15.458 UTC [302167] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.005 s, total=0.026 s; sync files=12, longest=0.002 s, average=0.001 s; distance=59 kB, estimate=278 kB; lsn=0/8EF9780, redo lsn=0/8EF9780
2025-07-19 08:27:15.465 UTC [302164] LOG:  database system is shut down
2025-07-19 12:00:10.648 UTC [26446] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-19 12:00:10.653 UTC [26446] LOG:  listening on IPv6 address "::1", port 5432
2025-07-19 12:00:10.653 UTC [26446] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-19 12:00:10.655 UTC [26446] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-19 12:00:10.665 UTC [26449] LOG:  database system was shut down at 2025-07-19 08:27:15 UTC
2025-07-19 12:00:10.677 UTC [26446] LOG:  database system is ready to accept connections
2025-07-19 12:05:10.762 UTC [26447] LOG:  checkpoint starting: time
2025-07-19 12:05:10.792 UTC [26447] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.002 s, total=0.031 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB; lsn=0/8EF9888, redo lsn=0/8EF9830
2025-07-19 12:24:24.444 UTC [26446] LOG:  received fast shutdown request
2025-07-19 12:24:24.447 UTC [26446] LOG:  aborting any active transactions
2025-07-19 12:24:24.450 UTC [26446] LOG:  background worker "logical replication launcher" (PID 26452) exited with exit code 1
2025-07-19 12:24:24.450 UTC [26447] LOG:  shutting down
2025-07-19 12:24:24.453 UTC [26447] LOG:  checkpoint starting: shutdown immediate
2025-07-19 12:24:24.472 UTC [26447] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.001 s, total=0.022 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/8EF9938, redo lsn=0/8EF9938
2025-07-19 12:24:24.483 UTC [26446] LOG:  database system is shut down
2025-07-19 12:24:34.715 UTC [35456] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-19 12:24:34.716 UTC [35456] LOG:  listening on IPv6 address "::1", port 5432
2025-07-19 12:24:34.716 UTC [35456] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-19 12:24:34.719 UTC [35456] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-19 12:24:34.733 UTC [35459] LOG:  database system was shut down at 2025-07-19 12:24:24 UTC
2025-07-19 12:24:34.742 UTC [35456] LOG:  database system is ready to accept connections
2025-07-19 12:29:34.831 UTC [35457] LOG:  checkpoint starting: time
2025-07-19 12:29:34.848 UTC [35457] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.002 s, total=0.017 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB; lsn=0/8EF9A40, redo lsn=0/8EF99E8
2025-07-19 12:29:35.757 UTC [35456] LOG:  received fast shutdown request
2025-07-19 12:29:35.761 UTC [35456] LOG:  aborting any active transactions
2025-07-19 12:29:35.763 UTC [35456] LOG:  background worker "logical replication launcher" (PID 35462) exited with exit code 1
2025-07-19 12:29:35.763 UTC [35457] LOG:  shutting down
2025-07-19 12:29:35.765 UTC [35457] LOG:  checkpoint starting: shutdown immediate
2025-07-19 12:29:35.777 UTC [35457] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/8EF9AB8, redo lsn=0/8EF9AB8
2025-07-19 12:29:35.783 UTC [35456] LOG:  database system is shut down
2025-07-19 12:45:53.626 UTC [10249] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-19 12:45:53.629 UTC [10249] LOG:  listening on IPv6 address "::1", port 5432
2025-07-19 12:45:53.629 UTC [10249] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-19 12:45:53.633 UTC [10249] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-19 12:45:53.640 UTC [10252] LOG:  database system was shut down at 2025-07-19 12:29:35 UTC
2025-07-19 12:45:53.650 UTC [10249] LOG:  database system is ready to accept connections
2025-07-19 12:50:53.738 UTC [10250] LOG:  checkpoint starting: time
2025-07-19 12:50:53.758 UTC [10250] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.002 s, total=0.021 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB; lsn=0/8EF9BC0, redo lsn=0/8EF9B68
2025-07-19 13:07:43.501 UTC [16965] ERROR:  table "_prisma_migrations" does not exist
2025-07-19 13:07:43.501 UTC [16965] STATEMENT:  DROP TABLE _prisma_migrations
2025-07-19 13:07:43.604 UTC [16965] ERROR:  type "geometry" does not exist at character 71
2025-07-19 13:07:43.604 UTC [16965] STATEMENT:  CREATE TABLE "Location" (
	    "id" SERIAL NOT NULL,
	    "coordinates" geometry NOT NULL,
	    "city" TEXT,
	    "province" TEXT,
	    "country" TEXT,
	    "isDeleted" BOOLEAN NOT NULL DEFAULT false,
	    "deletedAt" TIMESTAMP(3),
	
	    CONSTRAINT "Location_pkey" PRIMARY KEY ("id")
	)
2025-07-19 13:10:49.833 UTC [18265] ERROR:  syntax error at or near "/>" at character 1
2025-07-19 13:10:49.833 UTC [18265] STATEMENT:  /> add constraints for images
	 ALTER TABLE "Image" ADD CONSTRAINT check_one_relation CHECK ("boardingHouseId" IS NOT NULL OR "roomId" IS NOT NULL OR "ownerId" IS NOT NULL OR "tenantId" IS NOT NULL OR "adminId" IS NOT NULL)
2025-07-19 13:10:54.161 UTC [10250] LOG:  checkpoint starting: time
2025-07-19 13:11:03.767 UTC [18265] ERROR:  syntax error at or near "/>" at character 1
2025-07-19 13:11:03.767 UTC [18265] STATEMENT:  /> add constraints for images
	 ALTER TABLE "Image" ADD CONSTRAINT check_one_relation CHECK ("boardingHouseId" IS NOT NULL OR "roomId" IS NOT NULL OR "ownerId" IS NOT NULL OR "tenantId" IS NOT NULL OR "adminId" IS NOT NULL)
2025-07-19 13:11:21.580 UTC [18265] ERROR:  syntax error at or near "add" at character 1
2025-07-19 13:11:21.580 UTC [18265] STATEMENT:  add constraints for images
	 ALTER TABLE "Image" ADD CONSTRAINT check_one_relation CHECK ("boardingHouseId" IS NOT NULL OR "roomId" IS NOT NULL OR "ownerId" IS NOT NULL OR "tenantId" IS NOT NULL OR "adminId" IS NOT NULL)
2025-07-19 13:13:06.603 UTC [10250] LOG:  checkpoint complete: wrote 1321 buffers (8.1%); 0 WAL file(s) added, 0 removed, 1 recycled; write=132.391 s, sync=0.031 s, total=132.443 s; sync files=179, longest=0.005 s, average=0.001 s; distance=12214 kB, estimate=12214 kB; lsn=0/9AE7620, redo lsn=0/9AE7590
2025-07-19 13:14:01.431 UTC [18265] ERROR:  column "boardingHouseId" does not exist
2025-07-19 13:14:01.431 UTC [18265] STATEMENT:  ALTER TABLE "Image" ADD CONSTRAINT check_one_relation CHECK ("boardingHouseId" IS NOT NULL OR "roomId" IS NOT NULL OR "ownerId" IS NOT NULL OR "tenantId" IS NOT NULL OR "adminId" IS NOT NULL)
2025-07-19 13:14:40.550 UTC [19523] LOG:  could not receive data from client: Connection reset by peer
2025-07-19 13:15:54.704 UTC [10250] LOG:  checkpoint starting: time
2025-07-19 13:15:57.947 UTC [10250] LOG:  checkpoint complete: wrote 33 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.215 s, sync=0.017 s, total=3.244 s; sync files=21, longest=0.005 s, average=0.001 s; distance=87 kB, estimate=11001 kB; lsn=0/9AFD358, redo lsn=0/9AFD300
2025-07-19 13:24:38.696 UTC [10249] LOG:  received fast shutdown request
2025-07-19 13:24:38.698 UTC [10249] LOG:  aborting any active transactions
2025-07-19 13:24:38.699 UTC [18070] FATAL:  terminating connection due to administrator command
2025-07-19 13:24:38.700 UTC [10249] LOG:  background worker "logical replication launcher" (PID 10255) exited with exit code 1
2025-07-19 13:24:38.700 UTC [18068] FATAL:  terminating connection due to administrator command
2025-07-19 13:24:38.700 UTC [17922] FATAL:  terminating connection due to administrator command
2025-07-19 13:24:38.700 UTC [17920] FATAL:  terminating connection due to administrator command
2025-07-19 13:24:38.701 UTC [18265] FATAL:  terminating connection due to administrator command
2025-07-19 13:24:38.703 UTC [10250] LOG:  shutting down
2025-07-19 13:24:38.705 UTC [10250] LOG:  checkpoint starting: shutdown immediate
2025-07-19 13:24:38.716 UTC [10250] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=9901 kB; lsn=0/9AFD408, redo lsn=0/9AFD408
2025-07-19 13:24:38.724 UTC [10249] LOG:  database system is shut down
2025-07-20 10:36:58.301 UTC [67687] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-20 10:36:58.304 UTC [67687] LOG:  listening on IPv6 address "::1", port 5432
2025-07-20 10:36:58.304 UTC [67687] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-20 10:36:58.306 UTC [67687] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-20 10:36:58.316 UTC [67690] LOG:  database system was shut down at 2025-07-19 13:24:38 UTC
2025-07-20 10:36:58.325 UTC [67687] LOG:  database system is ready to accept connections
2025-07-20 10:41:58.422 UTC [67688] LOG:  checkpoint starting: time
2025-07-20 10:41:59.489 UTC [67688] LOG:  checkpoint complete: wrote 13 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.021 s, sync=0.007 s, total=1.075 s; sync files=12, longest=0.003 s, average=0.001 s; distance=18 kB, estimate=18 kB; lsn=0/9B01D70, redo lsn=0/9B01D18
2025-07-20 10:46:58.590 UTC [67688] LOG:  checkpoint starting: time
2025-07-20 10:47:00.825 UTC [67688] LOG:  checkpoint complete: wrote 23 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.209 s, sync=0.007 s, total=2.236 s; sync files=16, longest=0.006 s, average=0.001 s; distance=2 kB, estimate=16 kB; lsn=0/9B028E8, redo lsn=0/9B02890
2025-07-20 13:27:02.026 UTC [67688] LOG:  checkpoint starting: time
2025-07-20 13:27:03.166 UTC [67688] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.117 s, sync=0.005 s, total=1.141 s; sync files=12, longest=0.002 s, average=0.001 s; distance=2 kB, estimate=15 kB; lsn=0/9B033E0, redo lsn=0/9B03350
2025-07-20 13:42:02.466 UTC [67688] LOG:  checkpoint starting: time
2025-07-20 13:42:03.616 UTC [67688] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.119 s, sync=0.009 s, total=1.151 s; sync files=12, longest=0.004 s, average=0.001 s; distance=3 kB, estimate=14 kB; lsn=0/9B040C8, redo lsn=0/9B04070
2025-07-20 14:27:03.519 UTC [67688] LOG:  checkpoint starting: time
2025-07-20 14:27:05.667 UTC [67688] LOG:  checkpoint complete: wrote 22 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.122 s, sync=0.012 s, total=2.152 s; sync files=19, longest=0.008 s, average=0.001 s; distance=4 kB, estimate=13 kB; lsn=0/9B053E8, redo lsn=0/9B05390
2025-07-20 14:34:34.835 UTC [142996] ERROR:  syntax error at or near ""Images"" at character 10
2025-07-20 14:34:34.835 UTC [142996] STATEMENT:  select * "Images"
2025-07-20 14:34:46.655 UTC [142996] ERROR:  syntax error at or near ""Image"" at character 10
2025-07-20 14:34:46.655 UTC [142996] STATEMENT:  select * "Image"
2025-07-20 14:49:17.227 UTC [67687] LOG:  received fast shutdown request
2025-07-20 14:49:17.232 UTC [67687] LOG:  aborting any active transactions
2025-07-20 14:49:17.234 UTC [142987] FATAL:  terminating connection due to administrator command
2025-07-20 14:49:17.235 UTC [67687] LOG:  background worker "logical replication launcher" (PID 67693) exited with exit code 1
2025-07-20 14:49:17.236 UTC [142996] FATAL:  terminating connection due to administrator command
2025-07-20 14:49:17.237 UTC [142994] FATAL:  terminating connection due to administrator command
2025-07-20 14:49:17.241 UTC [67688] LOG:  shutting down
2025-07-20 14:49:17.245 UTC [67688] LOG:  checkpoint starting: shutdown immediate
2025-07-20 14:49:17.268 UTC [67688] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.009 s, sync=0.003 s, total=0.028 s; sync files=3, longest=0.003 s, average=0.001 s; distance=0 kB, estimate=11 kB; lsn=0/9B05498, redo lsn=0/9B05498
2025-07-20 14:49:17.278 UTC [67687] LOG:  database system is shut down
2025-07-20 18:32:41.026 UTC [151941] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-20 18:32:41.029 UTC [151941] LOG:  listening on IPv6 address "::1", port 5432
2025-07-20 18:32:41.029 UTC [151941] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-20 18:32:41.032 UTC [151941] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-20 18:32:41.041 UTC [151944] LOG:  database system was shut down at 2025-07-20 14:49:17 UTC
2025-07-20 18:32:41.054 UTC [151941] LOG:  database system is ready to accept connections
2025-07-20 18:37:41.140 UTC [151942] LOG:  checkpoint starting: time
2025-07-20 18:37:41.174 UTC [151942] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.009 s, sync=0.005 s, total=0.035 s; sync files=2, longest=0.003 s, average=0.003 s; distance=0 kB, estimate=0 kB; lsn=0/9B055A0, redo lsn=0/9B05548
2025-07-20 21:29:51.526 UTC [151941] LOG:  received fast shutdown request
2025-07-20 21:29:51.534 UTC [151941] LOG:  aborting any active transactions
2025-07-20 21:29:51.538 UTC [151941] LOG:  background worker "logical replication launcher" (PID 151947) exited with exit code 1
2025-07-20 21:29:51.538 UTC [151942] LOG:  shutting down
2025-07-20 21:29:51.543 UTC [151942] LOG:  checkpoint starting: shutdown immediate
2025-07-20 21:29:51.565 UTC [151942] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.001 s, total=0.027 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/9B05650, redo lsn=0/9B05650
2025-07-20 21:29:51.574 UTC [151941] LOG:  database system is shut down
2025-07-21 13:05:38.772 UTC [99980] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-21 13:05:38.774 UTC [99980] LOG:  listening on IPv6 address "::1", port 5432
2025-07-21 13:05:38.774 UTC [99980] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-21 13:05:38.777 UTC [99980] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-21 13:05:38.786 UTC [99983] LOG:  database system was shut down at 2025-07-20 21:29:51 UTC
2025-07-21 13:05:38.796 UTC [99980] LOG:  database system is ready to accept connections
2025-07-21 13:10:38.883 UTC [99981] LOG:  checkpoint starting: time
2025-07-21 13:10:38.904 UTC [99981] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.002 s, total=0.022 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB; lsn=0/9B05758, redo lsn=0/9B05700
2025-07-21 14:32:48.274 UTC [99980] LOG:  received fast shutdown request
2025-07-21 14:32:48.278 UTC [99980] LOG:  aborting any active transactions
2025-07-21 14:32:48.280 UTC [99980] LOG:  background worker "logical replication launcher" (PID 99986) exited with exit code 1
2025-07-21 14:32:48.280 UTC [99981] LOG:  shutting down
2025-07-21 14:32:48.284 UTC [99981] LOG:  checkpoint starting: shutdown immediate
2025-07-21 14:32:48.304 UTC [99981] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.001 s, total=0.024 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/9B05808, redo lsn=0/9B05808
2025-07-21 14:32:48.311 UTC [99980] LOG:  database system is shut down
2025-07-21 21:08:53.624 UTC [128694] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-21 21:08:53.625 UTC [128694] LOG:  listening on IPv6 address "::1", port 5432
2025-07-21 21:08:53.625 UTC [128694] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-21 21:08:53.628 UTC [128694] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-21 21:08:53.642 UTC [128697] LOG:  database system was shut down at 2025-07-21 14:32:48 UTC
2025-07-21 21:08:53.650 UTC [128694] LOG:  database system is ready to accept connections
2025-07-21 21:13:53.744 UTC [128695] LOG:  checkpoint starting: time
2025-07-21 21:13:53.761 UTC [128695] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.003 s, total=0.021 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/9B05910, redo lsn=0/9B058B8
2025-07-22 00:33:58.387 UTC [128695] LOG:  checkpoint starting: time
2025-07-22 00:33:59.937 UTC [128695] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.517 s, sync=0.013 s, total=1.550 s; sync files=16, longest=0.006 s, average=0.001 s; distance=6 kB, estimate=6 kB; lsn=0/9B074D8, redo lsn=0/9B07480
2025-07-22 00:58:59.453 UTC [128695] LOG:  checkpoint starting: time
2025-07-22 00:59:00.893 UTC [128695] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.418 s, sync=0.005 s, total=1.446 s; sync files=15, longest=0.003 s, average=0.001 s; distance=9 kB, estimate=9 kB; lsn=0/9B09950, redo lsn=0/9B098F8
2025-07-22 01:03:59.997 UTC [128695] LOG:  checkpoint starting: time
2025-07-22 01:04:01.438 UTC [128695] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.420 s, sync=0.005 s, total=1.445 s; sync files=15, longest=0.004 s, average=0.001 s; distance=13 kB, estimate=13 kB; lsn=0/9B0CE48, redo lsn=0/9B0CDF0
2025-07-22 01:08:59.538 UTC [128695] LOG:  checkpoint starting: time
2025-07-22 01:09:02.092 UTC [128695] LOG:  checkpoint complete: wrote 26 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.511 s, sync=0.008 s, total=2.555 s; sync files=66, longest=0.002 s, average=0.001 s; distance=114 kB, estimate=114 kB; lsn=0/9B29930, redo lsn=0/9B298D8
2025-07-22 01:09:54.453 UTC [128694] LOG:  received fast shutdown request
2025-07-22 01:09:54.457 UTC [128694] LOG:  aborting any active transactions
2025-07-22 01:09:54.460 UTC [128694] LOG:  background worker "logical replication launcher" (PID 128700) exited with exit code 1
2025-07-22 01:09:54.463 UTC [128695] LOG:  shutting down
2025-07-22 01:09:54.466 UTC [128695] LOG:  checkpoint starting: shutdown immediate
2025-07-22 01:09:54.491 UTC [128695] LOG:  checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.009 s, sync=0.007 s, total=0.028 s; sync files=9, longest=0.003 s, average=0.001 s; distance=176 kB, estimate=176 kB; lsn=0/9B559F8, redo lsn=0/9B559F8
2025-07-22 01:09:54.497 UTC [128694] LOG:  database system is shut down
2025-07-22 03:46:41.674 UTC [237568] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-22 03:46:41.676 UTC [237568] LOG:  listening on IPv6 address "::1", port 5432
2025-07-22 03:46:41.676 UTC [237568] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-22 03:46:41.678 UTC [237568] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-22 03:46:41.684 UTC [237571] LOG:  database system was shut down at 2025-07-22 01:09:54 UTC
2025-07-22 03:46:41.693 UTC [237568] LOG:  database system is ready to accept connections
2025-07-22 03:51:41.784 UTC [237569] LOG:  checkpoint starting: time
2025-07-22 03:51:42.607 UTC [237569] LOG:  checkpoint complete: wrote 11 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.807 s, sync=0.004 s, total=0.823 s; sync files=7, longest=0.002 s, average=0.001 s; distance=1 kB, estimate=1 kB; lsn=0/9B55E50, redo lsn=0/9B55DF8
2025-07-22 05:26:43.478 UTC [237569] LOG:  checkpoint starting: time
2025-07-22 05:26:46.620 UTC [237569] LOG:  checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.121 s, sync=0.004 s, total=3.144 s; sync files=23, longest=0.002 s, average=0.001 s; distance=35 kB, estimate=35 kB; lsn=0/9B5ECD8, redo lsn=0/9B5EC80
2025-07-22 05:36:43.822 UTC [237569] LOG:  checkpoint starting: time
2025-07-22 05:36:45.148 UTC [237569] LOG:  checkpoint complete: wrote 13 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.306 s, sync=0.006 s, total=1.328 s; sync files=3, longest=0.005 s, average=0.002 s; distance=32 kB, estimate=35 kB; lsn=0/9B66FF0, redo lsn=0/9B66F98
2025-07-22 06:03:50.273 UTC [237568] LOG:  received fast shutdown request
2025-07-22 06:03:50.281 UTC [237568] LOG:  aborting any active transactions
2025-07-22 06:03:50.289 UTC [273385] FATAL:  terminating connection due to administrator command
2025-07-22 06:03:50.291 UTC [273382] FATAL:  terminating connection due to administrator command
2025-07-22 06:03:50.291 UTC [273379] FATAL:  terminating connection due to administrator command
2025-07-22 06:03:50.297 UTC [237568] LOG:  background worker "logical replication launcher" (PID 237574) exited with exit code 1
2025-07-22 06:03:50.301 UTC [237569] LOG:  shutting down
2025-07-22 06:03:50.305 UTC [237569] LOG:  checkpoint starting: shutdown immediate
2025-07-22 06:03:50.326 UTC [237569] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.001 s, total=0.025 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=31 kB; lsn=0/9B670A0, redo lsn=0/9B670A0
2025-07-22 06:03:50.342 UTC [237568] LOG:  database system is shut down
2025-07-23 02:29:00.562 UTC [11015] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-23 02:29:00.563 UTC [11015] LOG:  listening on IPv6 address "::1", port 5432
2025-07-23 02:29:00.563 UTC [11015] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-23 02:29:00.566 UTC [11015] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-23 02:29:00.573 UTC [11021] LOG:  database system was shut down at 2025-07-22 06:03:50 UTC
2025-07-23 02:29:00.580 UTC [11015] LOG:  database system is ready to accept connections
2025-07-23 02:34:00.683 UTC [11019] LOG:  checkpoint starting: time
2025-07-23 02:34:00.843 UTC [11019] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.036 s, sync=0.004 s, total=0.168 s; sync files=2, longest=0.003 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/9B671A8, redo lsn=0/9B67150
2025-07-23 02:47:14.342 UTC [11015] LOG:  received fast shutdown request
2025-07-23 02:47:14.344 UTC [11015] LOG:  aborting any active transactions
2025-07-23 02:47:14.347 UTC [11015] LOG:  background worker "logical replication launcher" (PID 11024) exited with exit code 1
2025-07-23 02:47:14.347 UTC [11019] LOG:  shutting down
2025-07-23 02:47:14.350 UTC [11019] LOG:  checkpoint starting: shutdown immediate
2025-07-23 02:47:14.360 UTC [11019] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/9B67258, redo lsn=0/9B67258
2025-07-23 02:47:14.366 UTC [11015] LOG:  database system is shut down
2025-07-23 02:51:08.904 UTC [26986] LOG:  starting PostgreSQL 17.4 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 15.1.1 20250425, 64-bit
2025-07-23 02:51:08.905 UTC [26986] LOG:  listening on IPv6 address "::1", port 5432
2025-07-23 02:51:08.905 UTC [26986] LOG:  listening on IPv4 address "127.0.0.1", port 5432
2025-07-23 02:51:08.907 UTC [26986] LOG:  listening on Unix socket "/tmp/.s.PGSQL.5432"
2025-07-23 02:51:08.919 UTC [26989] LOG:  database system was shut down at 2025-07-23 02:47:14 UTC
2025-07-23 02:51:08.931 UTC [26986] LOG:  database system is ready to accept connections
2025-07-23 02:56:08.538 UTC [26987] LOG:  checkpoint starting: time
2025-07-23 02:56:08.557 UTC [26987] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.004 s, total=0.019 s; sync files=2, longest=0.003 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/9B67360, redo lsn=0/9B67308
2025-07-23 03:28:53.397 UTC [26986] LOG:  received fast shutdown request
2025-07-23 03:28:53.400 UTC [26986] LOG:  aborting any active transactions
2025-07-23 03:28:53.401 UTC [26986] LOG:  background worker "logical replication launcher" (PID 26992) exited with exit code 1
2025-07-23 03:28:53.403 UTC [39971] FATAL:  terminating connection due to administrator command
2025-07-23 03:28:53.405 UTC [26987] LOG:  shutting down
2025-07-23 03:28:53.408 UTC [26987] LOG:  checkpoint starting: shutdown immediate
